episode_hash,operator,decision,score,reason,flags,trim_start,trim_end,n_frames,act_span,progress_dip,cluster,outlier_p,ax_poor_image,ax_jittery,ax_unsteady_camera,ax_hesitant,ax_incomplete
692eaf2d4e86f0c01a2072ea,69070e0b9adc5c8f26f55b5a,keep,-0.1365,,,0,156,158,0.9936,,,,0.3635,0.4899,-0.1618,0.0000,-0.1631
692e93dd567c97525f401349,6871d82a1aaf88556f0c6041,keep,-0.1368,,poor_image,0,104,106,0.9905,,,,1.9510,-0.5077,0.2263,0.0000,-1.4339
692e9b6768228e362d908f14,6903bd580e94ce070afd33cd,keep,-0.1368,,jittery,1,171,173,0.9884,,,,-0.6684,1.7951,0.2645,-0.2689,-0.7283
692ef6379ca48e15a25b2a83,69150bf42756853dcad943f2,keep,-0.1369,,incomplete,25,110,118,0.7265,,,,0.2251,-0.8069,-0.0453,0.7527,1.1234
692eac2caec602a46af10664,6903686e0e94ce070afd1f24,keep,-0.1369,,,6,109,111,0.9364,,,,-0.2607,-0.0791,-0.0559,0.7026,0.8215
692ea22eb0d3d3c9d26069b1,68bc72d1fcdaacc405e3db53,keep,-0.1371,,,0,165,167,0.9940,,,,0.3222,0.6023,-0.4010,0.3120,-0.3379
692e9829ea43f09edf26f44c,6871e269bc1991b1a1e463ba,keep,-0.1373,,hesitant,0,194,196,0.9949,,,,-0.1049,-0.2461,-0.1632,2.1221,-0.4716
692e99dd6974927fef249bca,69150bf42756853dcad943f2,keep,-0.1373,,,0,143,146,0.9862,,,,0.4195,0.3691,0.0746,0.2235,-0.5201
692ee6275cec8e06f0b2da7c,6903a36c466be157ec64562d,keep,-0.1373,,hesitant,0,278,280,0.9964,,,,-0.2005,-0.0846,0.2402,1.0103,0.1381
692eb119b8797912ff78a929,6904b8d0466be157ec648ef1,keep,-0.1373,,,0,233,235,0.9957,,,,-0.3450,0.1337,0.7389,0.4066,0.1328
692eddd94cbe80983737fdfa,690366b20e94ce070afd1e8a,keep,-0.1374,,,0,203,205,0.9951,,,,-0.0042,0.7230,0.3674,0.0716,-0.5555
692eae803019385fbbf5686a,690366b20e94ce070afd1e8a,keep,-0.1374,,incomplete,76,189,192,0.5916,,,,0.2732,-0.2671,-0.1786,0.0964,1.0351
692eae07424dbf22e75ed142,6846f7cf9cdf020d4a37a294,keep,-0.1375,,,0,218,224,0.9776,,,,-0.2062,0.4948,0.0628,0.2985,0.1680
692eae30aec602a46af1069f,6903686e0e94ce070afd1f24,keep,-0.1377,,,0,109,111,0.9909,,,,0.2476,0.6343,-0.1544,0.7026,-0.9074
692e9f8f39719ab57395b843,6871e269bc1991b1a1e463ba,keep,-0.1377,,hesitant,0,185,187,0.9946,,,,-0.5073,0.1983,0.2795,1.2374,-0.0894
692eb1303b319da763b71bf6,6903686e0e94ce070afd1f24,keep,-0.1378,,,0,125,127,0.9921,,,,0.1283,0.1276,-0.1274,0.0000,0.7081
692e9d45ba0400c70689fdc4,6903bd580e94ce070afd33cd,keep,-0.1379,,,1,159,183,0.8681,,,,0.1466,-0.0620,0.0485,0.3178,0.4721
692eadebc609aae267b279f0,68bc72d1fcdaacc405e3db53,keep,-0.1381,,,20,146,148,0.8571,,,,0.8082,-0.3737,0.8648,-0.0583,-0.4914
692eaeab40338017b7f99a04,6903686e0e94ce070afd1f24,keep,-0.1382,,,1,98,103,0.9510,,,,0.7079,-0.0512,0.0155,0.0000,-0.0332
692eaee339719ab57395b97f,6903bd580e94ce070afd33cd,keep,-0.1383,,incomplete,34,146,176,0.6400,,,,-0.2470,-0.5392,0.4557,0.5435,1.1483
692eb04f3019385fbbf56881,69070e0b9adc5c8f26f55b5a,keep,-0.1384,,unsteady_camera+hesitant,0,145,147,0.9932,,,,-0.4128,-0.5895,1.5995,1.4618,-0.5888
692e9cb73b319da763b7199b,6903bd580e94ce070afd33cd,keep,-0.1386,,,48,182,184,0.7322,,,,-0.3520,0.3009,0.2773,-0.0024,0.7718
692ea9bbf169106feb26af10,68bc72d1fcdaacc405e3db53,keep,-0.1387,,,19,171,214,0.7136,,,,0.5048,-0.4029,-0.1651,0.8932,0.0899
692e99e9ba0400c70689fd55,68696b41314bde44018fa510,keep,-0.1389,,incomplete,0,200,211,0.9524,,,,-0.1916,-0.3873,0.3831,0.0000,1.4575
692eaa60d3d807884d4dd7b2,6903686e0e94ce070afd1f24,keep,-0.1391,,,0,95,98,0.9794,,,,-0.1882,-0.0608,0.2860,0.7968,0.2642
692ea47ae2322e3b092b5e66,6871d82a1aaf88556f0c6041,keep,-0.1392,,,0,121,123,0.9918,,,,0.7036,-0.1686,0.5093,0.0000,-0.3374
692e9a582fa9ba56c08f8039,6903686e0e94ce070afd1f24,keep,-0.1394,,incomplete,37,104,106,0.6381,,,,-0.3072,-0.1190,0.6112,0.0000,1.0038
692eb12174b24813e7597685,6846f7cf9cdf020d4a37a294,keep,-0.1395,,hesitant,5,173,182,0.9282,,,,0.2877,-0.8756,0.1452,1.4450,0.2681
692e9a592fa9ba56c08f804b,6903686e0e94ce070afd1f24,keep,-0.1395,,unsteady_camera+incomplete,42,96,99,0.5510,,,,-0.5294,-0.7934,1.7889,0.0000,1.1717
692f19fd5cec8e06f0b2dc3e,69070e0b9adc5c8f26f55b5a,keep,-0.1397,,,6,116,123,0.9016,,,,-0.0949,-0.2576,0.5399,0.0000,0.9665
692ea4adc609aae267b27903,68696b41314bde44018fa510,keep,-0.1398,,,0,150,152,0.9934,0.1142,2,0.0610,0.9194,-1.0813,-0.5710,0.0000,-0.5042
692eaa77dfa4113987776a5e,6871e269bc1991b1a1e463ba,keep,-0.1401,,,0,208,210,0.9952,,,,-0.3279,0.4845,0.8461,0.0000,-0.0999
692ea4d43b319da763b71ab8,69150bf42756853dcad943f2,keep,-0.1402,,,0,170,172,0.9942,,,,0.5992,0.3518,-0.1155,0.1895,-0.5192
692eac0839719ab57395b971,6903b590466be157ec64580a,keep,-0.1405,,poor_image,0,171,173,0.9942,,,,1.0535,-0.1790,0.8476,0.2085,-1.3843
692eb12074b24813e7597683,6846f7cf9cdf020d4a37a294,keep,-0.1407,,hesitant,13,172,176,0.9086,,,,0.2345,-0.6648,-0.2649,1.4894,0.4055
692e9b6868228e362d908f1d,6903bd580e94ce070afd33cd,keep,-0.1408,,,2,162,185,0.8696,,,,-0.1922,-0.0443,0.1501,0.7717,0.4185
692ea7529cebf0ec017ddccd,69036806466be157ec64477f,keep,-0.1410,,jittery,0,228,230,0.9956,,,,-0.2224,1.2336,0.0782,0.4867,-1.0950
692e98ad5aae241ad236ebff,6871d82a1aaf88556f0c6041,keep,-0.1411,,unsteady_camera,0,105,107,0.9906,,,,0.4359,0.0300,1.7080,0.0000,-1.4194
692ea02f424dbf22e75ecfc9,6903bd580e94ce070afd33cd,keep,-0.1411,,hesitant,0,137,152,0.9073,,,,-0.5383,-0.3058,-0.1822,2.3061,0.1302
692ea97dea43f09edf26f607,6903686e0e94ce070afd1f24,keep,-0.1412,,,0,108,110,0.9908,,,,0.1846,0.5004,-0.1342,0.0000,0.0951
692eac0992a31767e35da3a1,6846f7cf9cdf020d4a37a294,keep,-0.1412,,jittery,1,206,208,0.9903,,,,0.0359,1.0599,0.3300,-0.4650,-0.5200
692e99e8ba0400c70689fd4c,68696b41314bde44018fa510,keep,-0.1413,,,0,184,186,0.9946,,,,-0.2517,0.5307,0.6957,0.0000,-0.1253
692ea776dfa41139877769f5,6903686e0e94ce070afd1f24,keep,-0.1413,,,0,95,97,0.9896,,,,-0.3451,0.8549,-0.2297,0.0000,0.4543
692ea30740338017b7f998dd,6903686e0e94ce070afd1f24,keep,-0.1413,,,35,99,101,0.6400,,,,0.5525,-0.3108,-0.2674,0.0000,0.8942
692e9f66727c13b350cb7bc6,69150bf42756853dcad943f2,keep,-0.1415,,unsteady_camera,2,105,131,0.7923,0.0229,3,0.6267,-0.1471,-0.5091,1.2796,0.0000,0.0697
692ea71f40338017b7f9994b,690366b20e94ce070afd1e8a,keep,-0.1417,,,21,167,186,0.7892,0.2372,2,0.0322,0.8143,-0.1046,0.5480,0.8411,0.3985
692eaa58a0e165ab2e42e50e,690362600e94ce070afd1d30,keep,-0.1417,,,2,179,185,0.9620,,,,0.7271,0.4748,-0.4940,-0.6342,0.3169
692eab66d3d807884d4dd7e5,69070e0b9adc5c8f26f55b5a,keep,-0.1417,,incomplete,66,140,142,0.5248,,,,-0.3884,-0.3930,0.1174,0.0000,2.0467
692ea0bb727c13b350cb7bd4,6903686e0e94ce070afd1f24,keep,-0.1419,,,32,92,94,0.6452,,,,0.1477,0.1660,-0.1060,0.0000,0.6285
692eaa647641010d04354734,69070e0b9adc5c8f26f55b5a,keep,-0.1419,,,0,107,109,0.9907,,,,0.2094,0.1820,0.2447,0.0000,0.1618
692ed3f9f2e4e72c033b9977,6871e269bc1991b1a1e463ba,keep,-0.1420,,,2,201,203,0.9851,,,,0.2927,0.2412,0.1326,0.0000,0.0608
692ea6fec621d7f4aac3aafa,68696b41314bde44018fa510,keep,-0.1422,,unsteady_camera,0,198,200,0.9950,,,,-0.0747,0.2970,1.2825,0.0000,-0.6208
692eaa8ac7cb0e94dc84bc17,6903bd580e94ce070afd33cd,keep,-0.1423,,,14,170,172,0.9123,,,,-0.4096,0.5231,0.3606,0.3018,0.1636
692eac4f5cd6df8b6023ca9e,690cb8f69adc5c8f26f64201,keep,-0.1424,,,0,185,187,0.9946,,,,0.3186,0.0342,0.0106,0.6705,-0.2137
692eaa5d7641010d04354700,69070e0b9adc5c8f26f55b5a,keep,-0.1424,,,0,113,115,0.9912,,,,-0.0952,0.8104,-0.2586,0.0000,0.1826
692eaf7768228e362d909159,6903bd580e94ce070afd33cd,keep,-0.1425,,hesitant,0,165,172,0.9649,,,,0.0589,-0.2943,0.0329,1.5462,-0.2288
692e9c1bc621d7f4aac3a9d0,69150bf42756853dcad943f2,keep,-0.1427,,,25,109,111,0.7636,,,,0.2225,-0.5232,0.5861,0.0000,0.8635
692ed684952b26f4cc71a440,690366b20e94ce070afd1e8a,keep,-0.1429,,,41,182,197,0.7194,,,,0.0239,0.1769,0.5572,-0.2938,0.4354
692ea9c31e78e176ba6cf928,6903bd580e94ce070afd33cd,keep,-0.1430,,hesitant,0,155,222,0.7014,,,,-0.1336,-0.5925,0.1856,1.3244,0.5801
692ea97bea43f09edf26f5f5,6903686e0e94ce070afd1f24,keep,-0.1431,,,0,105,107,0.9906,,,,-0.2169,0.3020,-0.2015,0.8756,0.1997
692ea3beffdc0ca6345c4244,690366b20e94ce070afd1e8a,keep,-0.1431,,,0,160,166,0.9697,,,,0.8172,0.0135,0.4580,-0.2938,-0.4083
692eb301ea43f09edf26f693,6871d82a1aaf88556f0c6041,keep,-0.1432,,,6,119,121,0.9417,,,,0.4269,0.1977,-0.4345,0.0000,0.5004
692ea487c609aae267b278ef,68bc72d1fcdaacc405e3db53,keep,-0.1433,,,0,145,147,0.9932,,,,0.5099,0.3087,0.5991,-0.3737,-0.4505
692eabd1d52427f961fa15d4,6903686e0e94ce070afd1f24,keep,-0.1439,,hesitant,0,116,118,0.9915,,,,-0.1590,0.5375,0.0414,1.3212,-0.9228
692eb3e36974927fef249da6,6903686e0e94ce070afd1f24,keep,-0.1440,,,0,99,101,0.9900,,,,0.7486,-0.3974,-0.1761,0.0000,0.6570
692ea031424dbf22e75ecfda,6903bd580e94ce070afd33cd,keep,-0.1441,,,0,145,175,0.8333,,,,0.0942,0.0578,0.0891,-0.0096,0.7015
692eac4f5cd6df8b6023ca9f,690cb8f69adc5c8f26f64201,keep,-0.1442,,,0,183,186,0.9892,,,,0.1141,0.3703,0.1283,0.4118,-0.2577
692ea476e2322e3b092b5e46,6871d82a1aaf88556f0c6041,keep,-0.1442,,,0,123,125,0.9919,,,,-0.1251,0.5511,-0.0953,0.0000,0.4656
692ea698ad0c9ef057d41d0d,68bc72d1fcdaacc405e3db53,keep,-0.1443,,,0,195,197,0.9949,,,,0.9006,-0.1798,0.2322,0.0349,-0.3384
692ea39fa0e165ab2e42e457,690364170e94ce070afd1da5,keep,-0.1445,,,38,237,239,0.8361,,,,-0.1741,0.2737,0.3057,0.1737,0.3824
692e94ffaf371a654ce7fbef,6871e269bc1991b1a1e463ba,keep,-0.1448,,,0,192,194,0.9948,,,,-0.0776,0.7503,-0.7889,0.0000,0.7934
692e9e50b8797912ff78a769,6903bd580e94ce070afd33cd,keep,-0.1449,,,29,169,171,0.8235,,,,-0.8696,0.8748,0.1233,0.2712,0.6120
692edf7a4215b056bf36e76c,690362600e94ce070afd1d30,keep,-0.1450,,,0,293,295,0.9966,,,,0.4965,0.3118,0.3302,-0.4676,-0.0604
692ea69eaec602a46af105a8,6903686e0e94ce070afd1f24,keep,-0.1450,,,9,104,106,0.9048,,,,0.2474,-0.1249,0.1299,0.0000,0.7013
692eac485aae241ad236edf9,6903bd580e94ce070afd33cd,keep,-0.1452,,,0,207,209,0.9952,,,,-0.0407,0.6418,0.0252,0.4016,-0.3119
692eb0ac7641010d043547fd,690364170e94ce070afd1da5,keep,-0.1453,,poor_image,1,189,191,0.9895,,,,1.5732,-0.1785,-0.1335,0.8860,-1.8270
692e9ee5c7cb0e94dc84bad5,6903686e0e94ce070afd1f24,keep,-0.1454,,,34,98,100,0.6465,,,,0.0961,-0.0321,0.1539,0.0000,0.7678
692eeefeef7557106e6c4c66,68bc72d1fcdaacc405e3db53,keep,-0.1455,,,24,163,166,0.8424,,,,0.1171,-0.3744,0.4829,0.6484,0.2729
692ef220b07e0e30ff11327e,690cb8f69adc5c8f26f64201,keep,-0.1455,,,0,183,185,0.9946,,,,0.3050,0.1102,-0.1073,0.4140,0.0890
692eb00f1e78e176ba6cf9b3,6846f7cf9cdf020d4a37a294,keep,-0.1456,,,2,176,178,0.9831,,,,0.6222,-0.0336,-0.2772,0.1404,0.2728
692ef4e84215b056bf36e8a9,69150bf42756853dcad943f2,keep,-0.1456,,jittery,5,151,153,0.9605,,,,-0.2708,1.1273,-0.0564,0.0000,-0.2090
692eab66d3d807884d4dd7e9,69070e0b9adc5c8f26f55b5a,keep,-0.1456,,,17,110,112,0.8378,,,,0.0530,-0.6158,0.9525,0.0000,0.9109
692eafd4ffdc0ca6345c438d,69070e0b9adc5c8f26f55b5a,keep,-0.1461,,,3,197,199,0.9798,,,,0.3169,0.7142,-0.0665,0.0000,-0.4571
692eaa617641010d0435471c,69070e0b9adc5c8f26f55b5a,keep,-0.1462,,,0,100,102,0.9901,,,,0.2875,0.1944,-0.0061,0.0000,0.3068
692eabd6c621d7f4aac3abb4,68bc72d1fcdaacc405e3db53,keep,-0.1463,,,93,178,180,0.4749,,,,-0.4200,0.5366,0.0553,0.1916,0.6019
692eb3df6974927fef249d88,6903686e0e94ce070afd1f24,keep,-0.1463,,,2,105,107,0.9717,,,,0.1470,-0.0398,-0.1259,0.8756,0.1138
692ea6d099488ff84776f94b,69070e0b9adc5c8f26f55b5a,keep,-0.1463,,,0,132,134,0.9925,,,,0.0366,0.4167,0.7764,0.0000,-0.4319
692f04b55cec8e06f0b2dbd2,69070e0b9adc5c8f26f55b5a,keep,-0.1466,,,1,150,152,0.9868,,,,-0.2507,0.7429,-0.2813,0.0000,0.5690
692eaa627641010d04354723,69070e0b9adc5c8f26f55b5a,keep,-0.1466,,,0,113,115,0.9912,,,,0.6279,0.1623,0.1030,0.0000,-0.2618
692eaa55a0e165ab2e42e4ee,690362600e94ce070afd1d30,keep,-0.1467,,,0,193,197,0.9847,,,,0.3758,-0.0043,-0.2728,0.2468,0.4956
692eaa5f7641010d04354717,69070e0b9adc5c8f26f55b5a,keep,-0.1468,,,0,108,110,0.9908,,,,0.8495,0.5675,0.5138,0.0000,-1.6115
692ea33395aad87d3e3445ba,6903686e0e94ce070afd1f24,keep,-0.1469,,,3,118,120,0.9664,,,,-0.5688,0.4384,-0.1264,0.6495,0.7005
692ea600ea43f09edf26f5a0,6846f7cf9cdf020d4a37a294,keep,-0.1471,,incomplete,68,192,194,0.6425,,,,-0.2967,-0.1938,-0.2171,0.0436,1.9387
692ea6a33b319da763b71afb,6903bd580e94ce070afd33cd,keep,-0.1473,,unsteady_camera,0,179,189,0.9521,,,,-0.2753,-0.6376,2.1110,0.4690,-0.1795
692ea1ab3b319da763b71a47,69070e0b9adc5c8f26f55b5a,keep,-0.1473,,incomplete,22,168,172,0.8538,,,,-0.1419,-0.0778,0.2384,0.0000,1.1224
692eaae1c609aae267b279b8,69070e0b9adc5c8f26f55b5a,keep,-0.1475,,poor_image,0,106,108,0.9907,,,,1.8861,-1.2260,0.1762,0.0000,-0.1341
692ea6ffc621d7f4aac3ab00,68696b41314bde44018fa510,keep,-0.1475,,,0,176,179,0.9888,,,,0.5546,0.0311,-0.3613,0.9918,-0.4766
692eab67d3d807884d4dd7ee,69070e0b9adc5c8f26f55b5a,keep,-0.1476,,unsteady_camera,0,155,157,0.9936,,,,0.1251,-0.0287,1.1219,0.0000,-0.2335
692eab0cb0d3d3c9d2606a71,68bc72d1fcdaacc405e3db53,keep,-0.1478,,,54,169,188,0.6150,,,,-0.2759,0.0040,-0.0379,0.6180,0.8624
692eac0b96d2056439f01913,6871d82a1aaf88556f0c6041,keep,-0.1478,,incomplete,3,88,90,0.9551,,,,-0.0639,0.3630,-0.5684,0.0000,1.1542
692ea7674e86f0c01a207238,6871d82a1aaf88556f0c6041,keep,-0.1478,,incomplete,4,128,130,0.9612,,,,0.0397,-0.0421,-0.1760,0.0000,1.2144
692e993af169106feb26ad05,6903686e0e94ce070afd1f24,keep,-0.1481,,,1,90,98,0.9175,,,,0.7855,-0.4096,-0.0666,0.0000,0.5393
692ea23dc621d7f4aac3aaa4,690366b20e94ce070afd1e8a,keep,-0.1481,,poor_image,0,95,97,0.9896,,,,1.8352,-1.5358,0.8586,0.4115,-0.6826
692ee6265cec8e06f0b2da7a,6903a36c466be157ec64562d,keep,-0.1483,,,6,235,237,0.9703,,,,0.1243,0.2194,0.1313,0.0792,0.3119
692e9b2daf371a654ce7fc98,6903bd580e94ce070afd33cd,keep,-0.1485,,hesitant,0,187,201,0.9350,,,,-0.2547,-0.1868,0.2630,1.1841,0.2548
692e9b62c7cb0e94dc84baa4,690cb8f69adc5c8f26f64201,keep,-0.1487,,,0,221,223,0.9955,0.0915,2,0.9567,-0.1662,0.4411,0.0232,0.2809,-0.0842
692ea16696d2056439f017eb,6903686e0e94ce070afd1f24,keep,-0.1488,,hesitant,0,99,101,0.9900,,,,-0.0298,-0.4120,-0.2528,1.5458,0.4111
692eaaa2dbc4294a49cc72b5,69070e0b9adc5c8f26f55b5a,keep,-0.1489,,,0,129,131,0.9923,,,,0.1223,0.2970,0.4537,0.0000,-0.0407
692eac0a96d2056439f01905,6871d82a1aaf88556f0c6041,keep,-0.1490,,hesitant,0,105,107,0.9906,,,,-0.1543,0.4198,-0.3023,1.1967,-0.2498
692eaec4f169106feb26afb6,6871d82a1aaf88556f0c6041,keep,-0.1492,,,0,94,96,0.9895,,,,0.1714,0.2486,0.7663,0.0000,-0.3520
692eb0b2c609aae267b27a4a,6871d82a1aaf88556f0c6041,keep,-0.1492,,,0,136,138,0.9927,,,,0.0580,0.7487,0.2324,0.0000,-0.3981
692ea601ea43f09edf26f5a8,6846f7cf9cdf020d4a37a294,keep,-0.1493,,,0,174,176,0.9943,,,,0.2391,0.1230,0.7302,-0.4209,0.1927
692e994c74b24813e7597413,69150bf42756853dcad943f2,keep,-0.1494,,,3,113,115,0.9649,,,,-0.3604,0.8513,0.1292,0.0000,0.1802
692ead83a0e165ab2e42e558,690cb8f69adc5c8f26f64201,keep,-0.1496,,poor_image,2,169,171,0.9824,,,,1.1213,-0.0799,0.2176,0.3668,-1.0996
692eac8592a31767e35da3a9,69070e0b9adc5c8f26f55b5a,keep,-0.1496,,,4,132,134,0.9624,,,,-0.3000,0.8653,-0.1350,0.0000,0.3342
692ea4d974b24813e7597556,690cb8f69adc5c8f26f64201,keep,-0.1497,,,0,224,238,0.9451,,,,-0.0156,0.4300,0.2643,0.0000,0.1624
692ea6d299488ff84776f959,69070e0b9adc5c8f26f55b5a,keep,-0.1501,,,0,102,104,0.9903,,,,0.0083,0.4262,-0.1014,0.0000,0.5006
692e9fa092a31767e35da228,69150bf42756853dcad943f2,keep,-0.1504,,,13,137,140,0.8921,,,,-0.0209,0.6524,-0.1171,0.0000,0.2225
692eae07424dbf22e75ed144,6846f7cf9cdf020d4a37a294,keep,-0.1507,,unsteady_camera,14,213,215,0.9299,,,,-0.0401,-0.1776,1.2061,0.1314,0.0440
692e99e8ba0400c70689fd4d,68696b41314bde44018fa510,keep,-0.1513,,incomplete,13,215,220,0.9224,,,,-0.8608,-0.1007,-0.2079,0.8062,1.9030
692e98ac5aae241ad236ebf1,6871d82a1aaf88556f0c6041,keep,-0.1513,,,0,116,118,0.9915,,,,0.9378,-0.4756,0.5903,0.0000,-0.2242
692eae803019385fbbf56867,690366b20e94ce070afd1e8a,keep,-0.1514,,,24,199,201,0.8750,,,,0.1338,-0.1074,0.4985,0.7219,-0.2000
692e9a5a2fa9ba56c08f804c,6903686e0e94ce070afd1f24,keep,-0.1514,,,4,101,103,0.9510,,,,0.1181,0.0671,0.2875,0.0000,0.4948
692eaa5f7641010d04354718,69070e0b9adc5c8f26f55b5a,keep,-0.1517,,,0,107,109,0.9907,,,,0.0125,0.4564,0.4914,0.0000,-0.1332
692eab4368bf0a1f46230592,6904b8d0466be157ec648ef1,keep,-0.1517,,,4,191,193,0.9740,,,,-0.1790,0.0017,0.3577,0.8874,0.0828
692eac4b5aae241ad236ee06,6903bd580e94ce070afd33cd,keep,-0.1519,,hesitant+incomplete,21,148,189,0.6755,,,,-0.5608,-0.3604,-0.1365,1.5043,1.0774
692ead81a0e165ab2e42e544,690cb8f69adc5c8f26f64201,keep,-0.1520,,jittery,0,180,182,0.9945,,,,0.0406,1.0247,-0.3262,0.0000,-0.2075
692ea6a13b319da763b71aed,6903bd580e94ce070afd33cd,keep,-0.1521,,,0,230,233,0.9914,,,,0.0987,0.9097,-0.0533,-0.1408,-0.2542
692eb108567c97525f4015e9,6846f7cf9cdf020d4a37a294,keep,-0.1521,,,14,215,217,0.9306,,,,-0.5242,0.4155,0.4995,0.1474,0.5807
692eaa5e7641010d04354709,69070e0b9adc5c8f26f55b5a,keep,-0.1521,,,0,101,103,0.9902,,,,-0.3814,0.3414,0.3641,0.6974,0.0633
692e977d74b24813e7597400,69150bf42756853dcad943f2,keep,-0.1521,,,0,117,119,0.9915,,,,0.2543,0.2399,0.2261,0.0000,0.0977
692e977774b24813e75973e3,6871e269bc1991b1a1e463ba,keep,-0.1522,,,0,200,202,0.9950,,,,0.3147,0.3448,0.6775,0.0000,-0.6015
692ea4d43b319da763b71abb,69150bf42756853dcad943f2,keep,-0.1523,,incomplete,42,138,140,0.6906,,,,-0.1725,0.2738,-0.1633,0.0000,1.0771
692ea6d71e78e176ba6cf8df,69070e0b9adc5c8f26f55b5a,keep,-0.1524,,,0,153,155,0.9935,,,,0.5692,0.1079,0.0989,0.0000,-0.0481
692eae32aec602a46af106af,6903686e0e94ce070afd1f24,keep,-0.1524,,,1,100,102,0.9802,,,,0.5309,0.6772,0.0672,0.0000,-0.8126
692eac86eee2f8cb10d0f899,6903b590466be157ec64580a,keep,-0.1525,,,6,167,169,0.9583,,,,0.2329,0.7963,-0.0580,0.2185,-0.6363
692e993bf169106feb26ad0c,6903686e0e94ce070afd1f24,keep,-0.1528,,,3,103,109,0.9259,,,,0.8950,-0.3693,0.0291,0.0000,0.2520
692e99dc6974927fef249bc6,69150bf42756853dcad943f2,keep,-0.1529,,,0,148,152,0.9801,,,,0.7523,-0.4325,0.0392,0.5832,-0.0320
692ea308dbc4294a49cc7231,6871d82a1aaf88556f0c6041,keep,-0.1532,,,0,101,103,0.9902,,,,0.1305,0.3228,0.4633,0.0000,-0.0708
692e98927641010d0435456d,690cb8f69adc5c8f26f64201,keep,-0.1533,,poor_image,0,180,200,0.9045,,,,1.2207,-0.7348,-0.2226,0.0000,0.5668
692ea3305aae241ad236ed20,6903686e0e94ce070afd1f24,keep,-0.1533,,incomplete,67,126,128,0.4646,,,,-0.5740,-0.1269,0.2768,0.0000,1.8480
692ea700c621d7f4aac3ab06,68696b41314bde44018fa510,keep,-0.1534,,,1,195,197,0.9898,,,,0.2808,0.0625,0.8254,0.0000,-0.2668
692eabd14e86f0c01a207282,6903686e0e94ce070afd1f24,keep,-0.1537,,,0,101,103,0.9902,,,,0.5693,0.2197,0.0062,0.0000,-0.1139
692eaf2b4e86f0c01a2072dd,69070e0b9adc5c8f26f55b5a,keep,-0.1539,,,0,167,169,0.9940,,,,-0.3676,0.5320,0.4330,0.4234,-0.0258
692e9ab7d3d807884d4dd611,69150bf42756853dcad943f2,keep,-0.1543,,hesitant,0,124,126,0.9920,,,,-0.1922,0.3262,-0.2013,2.0000,-0.9197
692e9d98d3d807884d4dd66b,6903686e0e94ce070afd1f24,keep,-0.1544,,,0,98,100,0.9899,,,,0.6226,0.6237,-0.1890,0.0000,-0.6000
692ea7f4f169106feb26aed4,6903686e0e94ce070afd1f24,keep,-0.1544,,,8,97,100,0.8990,0.0377,2,0.9239,0.6115,-0.2268,-0.1317,0.0000,-0.4638
692ee11af2e4e72c033b99fe,690366b20e94ce070afd1e8a,keep,-0.1544,,,26,229,264,0.7719,,,,-0.0106,0.3529,0.1011,-0.0104,0.4768
692ea2d3c7cb0e94dc84bb4c,69070e0b9adc5c8f26f55b5a,keep,-0.1545,,,0,112,114,0.9912,,,,0.1345,0.3339,0.2535,0.0000,0.1255
692ea3beffdc0ca6345c4247,690366b20e94ce070afd1e8a,keep,-0.1545,,,32,172,179,0.7865,,,,-0.5959,0.4491,0.3815,0.5053,0.4151
692ea8fa727c13b350cb7cab,6903bd580e94ce070afd33cd,keep,-0.1546,,hesitant+incomplete,39,147,194,0.5596,,,,-0.3546,-0.5261,-0.0949,1.2777,1.2204
692eadddad0c9ef057d41dfa,690364170e94ce070afd1da5,keep,-0.1547,,unsteady_camera,0,215,217,0.9954,,,,-0.3104,0.1666,1.6321,-0.5619,0.2281
692eabd44e86f0c01a20729a,6903686e0e94ce070afd1f24,keep,-0.1548,,,6,93,96,0.9158,,,,0.0745,0.4704,0.1014,0.0000,0.1648
692eaa172fa9ba56c08f81ba,69150bf42756853dcad943f2,keep,-0.1549,,,0,130,159,0.8228,,,,-0.0244,0.7311,-0.1037,0.4101,-0.2826
692eeeaf0ba268eb16564a85,69150bf42756853dcad943f2,keep,-0.1551,,,0,138,152,0.9139,,,,0.0207,-0.1670,0.9853,0.0000,0.3195
692ea0bd727c13b350cb7bee,6903686e0e94ce070afd1f24,keep,-0.1551,,,10,102,104,0.8932,,,,0.2313,0.2750,0.4274,0.0000,-0.1009
692e9d6899488ff84776f863,6871d82a1aaf88556f0c6041,keep,-0.1552,,unsteady_camera,1,90,92,0.9780,,,,0.9820,0.0081,1.0179,0.0000,-1.4163
692f04b55cec8e06f0b2dbc7,69070e0b9adc5c8f26f55b5a,keep,-0.1554,,hesitant,3,131,137,0.9412,,,,0.1214,0.0332,-0.6447,1.8948,-0.3943
692e9857af371a654ce7fc38,690cb8f69adc5c8f26f64201,keep,-0.1555,,hesitant,0,206,208,0.9952,,,,-0.5122,-0.0053,0.7242,1.2050,-0.0645
692eadf5d52427f961fa1618,69036806466be157ec64477f,keep,-0.1557,,,100,201,215,0.4720,,,,-0.1272,0.0172,0.2374,0.3987,0.6189
692eac130793395ac4f6ffcc,6903bd580e94ce070afd33cd,keep,-0.1557,,,44,214,216,0.7907,,,,-0.2819,0.6797,0.2218,0.4274,-0.1559
